Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
¿Te sientes feliz?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes feliz hoy?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes feliz esta mañana?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
Pareces alegre ahora mismo	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes feliz ahora mismo?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
Pareces alegre esta semana	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes de buen humor hoy?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes de buen humor esta mañana?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes de buen humor esta semana?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes de buen humor ahora mismo?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
Pareces alegre	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
Pareces alegre hoy	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes contento?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Te sientes feliz esta semana?	Estoy bastante feliz, gracias.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	29
¿Qué te gusta comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué vas a desayunar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu merienda favorita?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu almuerzo favorito?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu desayuno favorito?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu comida favorita?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu cena favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu merienda favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu almuerzo favorito	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu desayuno favorito	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu comida favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu comida preferida	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué te gusta merendar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu desayuno preferido	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué te gusta almorzar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué te gusta desayunar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué cenas	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué meriendas	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué comes	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué almuerzas	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué desayunas	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres para cenar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres para merendar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres para comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quierse para almorzar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué te gusta cenar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué has merendado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Quieres comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué vas a merendar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué vas a almorzar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué vas a desayunar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué vas a comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué has cenado	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué has almorzado	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué has desayunado	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué has merendado	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué has comido	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu cena favorita?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué has almorzado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para cenar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué has desayunado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué has comido?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Quieres picar algo?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu cena preferida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu merienda preferida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu almuerzo preferido?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu desayuno preferido?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu comida preferida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu cena preferida	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu merienda preferida	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime tu almuerzo preferido	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué has cenado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has almorzado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Quieres tomar algo?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a tomar un aperitivo?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te vas a tomar un aperitivo?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a cenar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a merendar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a almozar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a desayunar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has cenado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has merendado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres para desayunar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has desayunado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué desayunas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Estás hambriento?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Estás hambrienta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Tomas alimentos?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes alguna cosa?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes algo?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Come	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Tienes hambre	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Quieres comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Necesitas comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Necesitas comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Tienes hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has comido?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres desayunar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué vas a almorzar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para merendar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para almorzar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para desayunar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué te gusta cenar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué te gusta merendar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué te gusta comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué te gusta almorzar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué te gusta desayunar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres cenar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿No tienes hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres almorzar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué comes?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres comer	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres cenar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres merendar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres comer?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres almorzar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres desayunar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué tomas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué cenas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué meriendas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué almuerzas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué quieres para tomar?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué quieres merendar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Sientes hambre	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime qué vas a cenar	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has probado la pasta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime cuál es tu clase de cocina favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime cuál es tu tipo de cocina favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Dime cuál es tu cocina favorita	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu cocina favorita?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué cocina te gusta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué clase de cocina te gusta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Qué tipo de cocina te gusta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Sabes qué es tener hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has probado el chocolate?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Sientes hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has probado la fruta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has sentido hambre alguna vez?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Alguna vez has sentido hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has tenido hambre alguna vez?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Alguna vez tienes hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Cuál es tu plato favorito?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes pasta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes pizza?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes chocolate?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes chuches?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes dulces?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes huevos?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Sabes lo que es tener hambre?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te gusaría probar la fruta?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿De qué te alimentas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te preparo la comida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
Come algo	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a merendar hoy?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a almorzar hoy?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a desayunar hoy?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Vas a comer hoy?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te gustaría probar comida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te gustaría probar la comida?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Has probado la pizza?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te gustaría probar las palomitas?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Comes pescado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
¿Te gustaría probar el pescado?	No necesito comer.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	30
